date,store_id,area,is_urban,income_level,store_size,storage_capacity,product_id,category,subcategory,base_price,margin,discount,is_promotional_period,credit_limit,customer_footfall,stock,seasonal_factor,festival_boost,actual_demand,daily_revenue,stock_days_remaining,competitor_price
2024-06-05 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0580,Groceries,Snacks,94.61,12.69,1,True,50000,75,258,1.0,1.0,26,2090.95,10,90.23
2024-06-05 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1372,Groceries,Beverages,84.87,12.19,15,False,82500,85,262,1.0,1.0,29,2338.3,27,85.22
2024-06-05 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0667,Fresh Produce,Dairy,111.62,17.3,1,False,50000,77,527,1.0,1.0,28,3094.08,26,106.43
2024-06-06 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0132,Home Essentials,Cleaning,144.12,13.73,0,False,90000,85,99,1.0,1.0,12,1642.93,19,145.96
2024-06-06 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0482,Home Essentials,Storage,181.93,12.24,2,False,50000,71,73,1.0,1.0,10,1728.32,11,190.82
2024-06-06 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1038,Personal Care,Cosmetics,266.12,15.21,5,False,40000,52,63,1.0,1.0,6,1532.84,13,262.26
2024-06-06 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1452,Groceries,Snacks,191.18,11.32,6,False,82500,66,618,1.0,1.0,30,5219.29,14,192.32
2024-06-06 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1251,Home Essentials,Cleaning,133.34,17.2,0,False,82500,71,97,1.0,1.0,9,1164.08,23,136.8
2024-06-07 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0137,Home Essentials,Storage,92.21,14.3,4,False,90000,93,182,1.0,1.0,17,1410.76,16,88.71
2024-06-07 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0175,Fresh Produce,Vegetables,67.04,18.89,6,True,90000,83,275,1.0,1.0,22,1430.63,14,64.92
2024-06-07 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1729,Home Essentials,Cleaning,63.45,14.46,4,False,50000,63,308,1.0,1.0,15,904.16,19,61.31
2024-06-08 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1879,Home Essentials,Kitchen,97.56,15.13,15,False,50000,56,188,1.0,1.0,19,1779.52,15,101.02
2024-06-08 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1293,Personal Care,Healthcare,53.64,22.87,7,False,82500,86,50,1.0,1.0,6,299.31,20,51.13
2024-06-08 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0699,Groceries,Snacks,177.75,8.94,13,False,50000,65,238,1.0,1.0,21,3546.19,9,184.58
2024-06-09 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0027,Home Essentials,Kitchen,52.93,15.64,7,True,90000,79,320,1.0,1.0,21,1033.67,22,51.82
2024-06-09 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1037,Home Essentials,Kitchen,120.81,17.9,2,False,40000,49,86,1.0,1.0,9,1022.03,14,115.7
2024-06-09 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0832,Fresh Produce,Dairy,147.83,18.12,4,False,40000,42,199,1.0,1.0,25,3289.18,29,143.03
2024-06-09 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0929,Fresh Produce,Vegetables,140.33,17.44,12,False,40000,48,305,1.0,1.0,22,2747.57,29,135.01
2024-06-10 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0564,Personal Care,Cosmetics,155.12,20.39,3,False,50000,65,160,1.0,1.0,12,1861.39,14,148.4
2024-06-10 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0671,Fresh Produce,Fruits,45.02,19.67,11,False,50000,63,471,1.0,1.0,30,1269.65,20,43.49
2024-06-10 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0728,Groceries,Snacks,142.94,11.72,3,False,50000,65,472,1.0,1.0,26,3344.76,28,143.89
2024-06-10 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1200,Home Essentials,Storage,157.12,14.74,14,False,40000,45,288,1.0,1.0,14,2155.75,23,150.26
2024-06-10 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1183,Fresh Produce,Fruits,71.86,17.02,3,False,40000,44,160,1.0,1.0,21,1508.99,18,74.43
2024-06-10 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1406,Groceries,Beverages,179.11,8.16,13,False,82500,67,201,1.0,1.0,23,3542.88,19,175.9
2024-06-10 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0754,Home Essentials,Storage,219.35,13.03,14,False,50000,62,222,1.0,1.0,13,2680.43,9,209.4
2024-06-10 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0352,Groceries,Beverages,195.14,12.48,8,False,90000,86,256,1.0,1.0,25,4829.67,18,199.28
2024-06-10 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0453,Home Essentials,Cleaning,150.79,18.36,15,True,50000,75,223,1.0,1.0,17,2563.4,19,155.56
2024-06-11 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1928,Groceries,Snacks,58.67,14.45,4,False,50000,67,198,1.0,1.0,12,682.86,13,59.21
2024-06-11 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1668,Groceries,Snacks,109.38,8.04,11,False,50000,69,247,1.0,1.0,18,1811.4,15,110.67
2024-06-11 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1673,Fresh Produce,Vegetables,144.17,16.66,8,False,50000,63,174,1.0,1.0,17,2401.88,13,146.16
2024-06-11 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1940,Personal Care,Hygiene,188.29,19.34,8,False,50000,59,113,1.0,1.0,11,1967.67,11,186.85
2024-06-11 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1564,Groceries,Beverages,60.84,14.8,1,False,82500,66,141,1.0,1.0,11,622.41,19,60.82
2024-06-12 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0345,Personal Care,Cosmetics,111.85,16.61,3,False,90000,82,94,1.0,1.0,6,657.65,24,106.38
2024-06-12 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1277,Fresh Produce,Dairy,55.37,17.48,6,False,82500,69,138,1.0,1.0,16,797.3,22,53.34
2024-06-12 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1990,Groceries,Beverages,84.34,14.63,2,False,50000,79,450,1.0,1.0,27,2186.02,9,88.09
2024-06-12 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1744,Groceries,Snacks,53.9,13.68,11,False,50000,81,163,1.0,1.0,22,1173.85,30,52.81
2024-06-12 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1833,Personal Care,Hygiene,99.66,15.98,1,False,50000,76,111,1.0,1.0,6,556.09,13,103.37
2024-06-12 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0563,Fresh Produce,Fruits,32.38,16.81,7,False,50000,70,449,1.0,1.0,31,913.32,19,30.83
2024-06-12 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0035,Groceries,Beverages,115.87,9.04,12,True,90000,82,286,1.0,1.0,19,1915.3,24,111.76
2024-06-12 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0601,Fresh Produce,Fruits,91.39,12.32,12,False,50000,71,263,1.0,1.0,20,1791.16,12,87.3
2024-06-12 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1586,Personal Care,Hygiene,149.34,16.56,12,False,82500,62,127,1.0,1.0,9,1317.22,22,142.72
2024-06-12 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0405,Fresh Produce,Dairy,138.77,17.52,15,True,50000,74,267,1.0,1.0,24,2964.15,12,135.98
2024-06-13 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1624,Home Essentials,Storage,126.59,13.35,13,True,50000,66,206,1.0,1.0,16,1863.42,8,131.98
2024-06-13 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0047,Home Essentials,Kitchen,47.36,14.34,9,False,90000,92,135,1.0,1.0,18,792.89,8,46.48
2024-06-13 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0227,Home Essentials,Kitchen,83.4,18.77,8,False,90000,93,200,1.0,1.0,12,900.77,13,79.45
2024-06-13 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0522,Fresh Produce,Vegetables,93.91,15.0,8,True,50000,65,205,1.0,1.0,19,1623.67,17,94.69
2024-06-13 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1898,Fresh Produce,Vegetables,70.68,17.13,14,False,50000,62,704,1.0,1.0,34,2234.89,18,72.75
2024-06-13 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1342,Home Essentials,Storage,84.53,15.79,0,False,82500,65,294,1.0,1.0,17,1379.5,9,86.27
2024-06-13 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0040,Groceries,Beverages,21.93,12.25,10,False,90000,77,295,1.0,1.0,23,463.97,19,20.9
2024-06-13 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0224,Fresh Produce,Dairy,131.58,15.43,15,False,90000,80,384,1.0,1.0,24,2715.91,26,131.99
2024-06-13 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1686,Groceries,Snacks,178.73,14.55,7,False,50000,81,227,1.0,1.0,26,4507.69,23,186.78
2024-06-14 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1325,Home Essentials,Kitchen,152.18,11.48,5,False,82500,66,307,1.0,1.0,19,2804.72,14,157.77
2024-06-14 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0721,Personal Care,Hygiene,276.0,20.64,15,False,50000,54,104,1.0,1.0,7,1796.76,14,283.3
2024-06-14 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1614,Fresh Produce,Vegetables,53.08,13.9,2,False,50000,70,169,1.0,1.0,19,917.72,12,53.97
2024-06-14 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1684,Fresh Produce,Fruits,39.9,15.93,14,False,50000,79,430,1.0,1.0,25,957.51,29,38.47
2024-06-15 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0353,Groceries,Staples,196.59,11.84,7,False,90000,83,136,1.0,1.0,12,2146.81,7,190.29
2024-06-15 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1631,Groceries,Staples,48.43,12.04,8,True,50000,70,406,1.0,1.0,27,1268.42,9,50.37
2024-06-16 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0967,Home Essentials,Kitchen,120.73,19.33,14,False,40000,51,124,1.0,1.0,15,1539.31,18,121.94
2024-06-16 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P2000,Fresh Produce,Fruits,31.05,19.07,0,False,50000,73,223,1.0,1.0,20,540.27,16,32.42
2024-06-16 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1013,Groceries,Beverages,191.1,13.92,1,True,40000,44,197,1.0,1.0,15,2436.49,14,194.0
2024-06-16 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0215,Home Essentials,Storage,147.28,17.19,11,False,90000,65,317,1.0,1.0,23,3116.48,18,142.61
2024-06-16 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1525,Fresh Produce,Dairy,139.83,14.3,6,True,82500,65,258,1.0,1.0,35,4208.98,16,139.5
2024-06-16 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1040,Groceries,Beverages,117.33,13.8,5,False,40000,56,239,1.0,1.0,17,1775.16,8,120.71
2024-06-16 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0868,Groceries,Snacks,52.49,9.31,5,False,40000,57,138,1.0,1.0,12,629.94,27,54.73
2024-06-17 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0779,Personal Care,Hygiene,59.57,16.86,0,False,50000,68,64,1.0,1.0,9,482.51,29,59.69
2024-06-17 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1620,Fresh Produce,Dairy,104.35,19.58,12,True,50000,66,196,1.0,1.0,17,1614.33,16,104.44
2024-06-17 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0111,Personal Care,Cosmetics,274.77,22.88,6,False,90000,69,152,1.0,1.0,8,2154.23,9,267.08
2024-06-17 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1918,Groceries,Snacks,93.71,14.38,4,True,50000,71,118,1.0,1.0,13,1181.73,12,97.03
2024-06-17 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1790,Personal Care,Cosmetics,167.75,21.22,9,False,50000,64,141,1.0,1.0,9,1313.48,30,176.09
2024-06-17 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1531,Groceries,Snacks,131.4,10.17,7,False,82500,89,460,1.0,1.0,29,3505.78,7,135.61
2024-06-18 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0338,Personal Care,Hygiene,264.12,15.04,5,False,90000,87,163,1.0,1.0,8,1817.12,27,256.54
2024-06-18 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1019,Personal Care,Healthcare,82.1,24.1,12,False,40000,48,54,1.0,1.0,6,438.41,11,86.18
2024-06-18 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0901,Home Essentials,Kitchen,186.06,12.52,14,False,40000,45,206,1.0,1.0,12,2009.39,15,177.43
2024-06-18 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1077,Personal Care,Healthcare,279.34,22.08,11,True,40000,41,108,1.0,1.0,9,2287.79,26,270.55
2024-06-18 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0659,Fresh Produce,Dairy,109.67,18.13,10,True,50000,67,358,1.0,1.0,22,2099.15,26,108.93
2024-06-19 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0369,Home Essentials,Storage,138.29,16.48,0,False,90000,89,283,1.0,1.0,22,2890.29,11,141.27
2024-06-19 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1788,Personal Care,Cosmetics,214.72,16.38,5,False,50000,57,110,1.0,1.0,7,1382.82,13,214.32
2024-06-19 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0966,Personal Care,Healthcare,248.77,16.01,15,True,40000,59,165,1.0,1.0,10,2338.42,22,250.28
2024-06-19 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0566,Home Essentials,Cleaning,133.73,10.18,13,False,50000,60,133,1.0,1.0,18,2286.86,27,131.41
2024-06-20 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1653,Personal Care,Cosmetics,269.54,16.57,1,False,50000,61,155,1.0,1.0,13,3048.52,29,276.85
2024-06-20 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0733,Personal Care,Cosmetics,205.9,20.24,8,False,50000,70,90,1.0,1.0,12,2223.77,10,214.88
2024-06-20 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0886,Fresh Produce,Dairy,81.63,16.72,6,True,40000,55,457,1.0,1.0,25,1857.18,16,80.76
2024-06-20 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1569,Personal Care,Cosmetics,144.24,17.34,9,False,82500,62,109,1.0,1.0,9,1129.41,17,146.11
2024-06-20 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1150,Groceries,Staples,183.96,13.34,9,True,40000,43,463,1.0,1.0,23,3808.06,22,182.09
2024-06-21 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0451,Fresh Produce,Dairy,143.88,12.75,15,False,50000,67,218,1.0,1.0,20,2647.38,19,142.96
2024-06-21 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0445,Home Essentials,Kitchen,131.79,10.98,1,False,50000,75,124,1.0,1.0,15,1798.9,25,133.32
2024-06-21 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0322,Fresh Produce,Dairy,101.61,15.87,10,True,90000,79,341,1.0,1.0,24,2292.42,13,105.49
2024-06-21 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0017,Fresh Produce,Fruits,62.88,14.85,3,False,90000,90,532,1.0,1.0,36,2241.1,24,63.41
2024-06-21 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1199,Personal Care,Hygiene,88.34,18.44,1,False,40000,56,92,1.0,1.0,5,406.38,19,89.59
2024-06-21 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1061,Home Essentials,Cleaning,82.45,12.81,11,False,40000,52,294,1.0,1.0,14,1015.76,21,81.11
2024-06-22 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0926,Home Essentials,Cleaning,74.86,14.03,1,False,40000,45,198,1.0,1.0,13,856.41,21,78.14
2024-06-22 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1706,Fresh Produce,Vegetables,117.52,12.92,10,False,50000,76,285,1.0,1.0,22,2430.4,23,118.87
2024-06-22 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0089,Personal Care,Cosmetics,121.42,20.92,11,False,90000,73,69,1.0,1.0,7,824.43,18,120.9
2024-06-23 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1582,Home Essentials,Storage,91.06,15.25,0,False,82500,60,246,1.0,1.0,12,928.86,12,92.29
2024-06-23 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0206,Groceries,Snacks,175.91,11.24,10,True,90000,95,241,1.0,1.0,22,3637.81,17,174.55
2024-06-23 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0807,Fresh Produce,Dairy,43.38,12.76,14,False,40000,48,225,1.0,1.0,16,694.14,28,43.82
2024-06-23 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0817,Personal Care,Hygiene,55.16,22.01,2,False,40000,45,62,1.0,1.0,5,256.47,16,53.57
2024-06-23 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1340,Fresh Produce,Fruits,98.95,16.17,13,False,82500,75,404,1.0,1.0,27,2671.72,12,99.39
2024-06-23 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1617,Personal Care,Healthcare,104.97,20.17,11,False,50000,64,112,1.0,1.0,6,541.62,22,101.18
2024-06-23 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0692,Fresh Produce,Dairy,141.1,19.45,14,True,50000,65,346,1.0,1.0,21,2963.2,15,145.0
2024-06-23 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0010,Groceries,Snacks,66.19,11.22,7,True,90000,95,241,1.0,1.0,30,1866.68,11,67.45
2024-06-23 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1981,Groceries,Snacks,120.11,13.93,7,False,50000,79,423,1.0,1.0,27,3243.06,7,117.82
2024-06-24 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0996,Fresh Produce,Vegetables,102.55,17.79,6,False,40000,56,457,1.0,1.0,23,2217.11,9,100.91
2024-06-24 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1392,Groceries,Beverages,33.19,14.14,9,False,82500,67,533,1.0,1.0,27,815.39,21,31.95
2024-06-24 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0159,Home Essentials,Cleaning,87.44,14.08,1,True,90000,90,442,1.0,1.0,22,1923.69,14,84.28
2024-06-24 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1380,Fresh Produce,Vegetables,69.8,13.26,13,False,82500,85,264,1.0,1.0,18,1181.01,9,68.81
2024-06-25 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0589,Groceries,Staples,49.38,13.05,12,False,50000,55,204,1.0,1.0,14,649.85,21,47.83
2024-06-25 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1080,Personal Care,Hygiene,183.29,22.06,9,True,40000,55,136,1.0,1.0,7,1270.18,20,190.07
2024-06-25 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1217,Home Essentials,Storage,89.16,15.91,1,True,82500,84,151,1.0,1.0,11,892.47,28,88.8
2024-06-25 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0569,Personal Care,Cosmetics,292.65,21.33,2,False,50000,72,45,1.0,1.0,5,1390.06,17,291.44
2024-06-25 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0278,Fresh Produce,Fruits,76.19,19.02,5,False,90000,76,316,1.0,1.0,37,2396.1,26,75.36
2024-06-26 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0860,Personal Care,Cosmetics,56.97,24.12,9,False,40000,54,132,1.0,1.0,9,482.01,30,55.16
2024-06-26 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1504,Home Essentials,Kitchen,138.95,19.87,2,False,82500,71,63,1.0,1.0,9,1213.04,11,135.95
2024-06-27 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1592,Home Essentials,Kitchen,217.56,15.84,12,False,82500,81,171,1.0,1.0,10,2066.84,8,224.67
2024-06-27 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1070,Fresh Produce,Fruits,120.98,14.66,3,True,40000,47,218,1.0,1.0,23,2615.49,28,126.8
2024-06-27 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0458,Personal Care,Cosmetics,155.24,20.14,8,False,50000,66,67,1.0,1.0,8,1155.0,13,158.17
2024-06-27 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1703,Groceries,Beverages,98.3,9.7,12,False,50000,79,295,1.0,1.0,27,2574.49,11,97.56
2024-06-27 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0414,Groceries,Staples,134.92,9.91,15,False,50000,76,110,1.0,1.0,12,1538.11,24,136.24
2024-06-27 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1441,Home Essentials,Storage,198.34,14.85,9,False,82500,75,224,1.0,1.0,19,3768.55,18,204.01
2024-06-27 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1622,Home Essentials,Cleaning,47.96,14.76,5,True,50000,61,236,1.0,1.0,15,676.24,14,47.76
2024-06-28 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1496,Home Essentials,Storage,112.69,19.2,5,False,82500,79,133,1.0,1.0,15,1538.19,28,114.41
2024-06-28 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1386,Personal Care,Healthcare,83.71,18.68,14,False,82500,88,108,1.0,1.0,8,575.93,15,81.57
2024-06-28 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0686,Fresh Produce,Vegetables,83.92,12.68,9,False,50000,61,173,1.0,1.0,20,1627.97,19,85.69
2024-06-28 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1637,Groceries,Snacks,22.19,9.71,1,False,50000,70,208,1.0,1.0,10,221.94,13,23.12
2024-06-28 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1579,Home Essentials,Kitchen,242.06,11.85,5,False,82500,89,297,1.0,1.0,21,5032.35,12,231.43
2024-06-28 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0772,Personal Care,Healthcare,78.05,17.03,10,True,50000,56,207,1.0,1.0,10,749.32,26,76.8
2024-06-28 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P1001,Personal Care,Cosmetics,75.66,23.35,9,True,40000,50,76,1.0,1.0,9,578.77,19,76.22
2024-06-28 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1437,Groceries,Snacks,183.46,13.52,15,False,82500,69,192,1.0,1.0,17,2775.79,24,182.53
2024-06-29 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0534,Home Essentials,Storage,82.34,12.65,15,True,50000,60,256,1.0,1.0,14,991.38,14,79.56
2024-06-29 14:46:56.223769,STORE003,Nagpur North,False,medium,Small,800,P0951,Fresh Produce,Vegetables,75.96,14.27,14,False,40000,54,241,1.0,1.0,21,1371.83,19,77.5
2024-06-29 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1257,Groceries,Staples,127.07,12.98,2,True,82500,83,329,1.0,1.0,19,2245.27,11,131.84
2024-06-29 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1381,Fresh Produce,Fruits,94.02,17.52,6,False,82500,81,493,1.0,1.0,38,3394.03,11,96.81
2024-06-30 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0307,Groceries,Snacks,181.72,8.64,10,False,90000,64,298,1.0,1.0,17,2780.28,11,175.14
2024-06-30 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1872,Personal Care,Cosmetics,82.79,23.84,13,False,50000,75,202,1.0,1.0,11,883.41,12,86.32
2024-06-30 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1232,Fresh Produce,Fruits,103.04,17.6,8,True,82500,71,332,1.0,1.0,37,3278.78,7,107.33
2024-06-30 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1241,Groceries,Snacks,151.13,8.55,1,True,82500,70,127,1.0,1.0,18,2475.58,20,158.01
2024-06-30 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0025,Groceries,Staples,178.98,9.32,7,False,90000,93,255,1.0,1.0,23,3704.9,24,187.68
2024-06-30 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0545,Groceries,Beverages,81.15,11.65,4,False,50000,76,226,1.0,1.0,20,1493.12,7,82.0
2024-06-30 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0543,Personal Care,Hygiene,171.09,16.51,8,False,50000,60,196,1.0,1.0,14,2323.46,25,171.37
2024-07-01 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0330,Fresh Produce,Vegetables,103.15,14.88,13,False,90000,66,224,0.9,1.0,21,2014.46,16,102.61
2024-07-01 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1379,Personal Care,Hygiene,103.11,18.08,9,False,82500,78,85,0.9,1.0,6,593.89,20,99.72
2024-07-01 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1551,Personal Care,Cosmetics,138.93,22.14,2,True,82500,71,57,0.9,1.0,6,833.57,17,132.32
2024-07-01 14:46:56.223769,STORE004,Nagpur South,True,high,Medium,1100,P1526,Groceries,Snacks,121.72,12.24,5,False,82500,55,533,0.9,1.0,28,3340.09,29,118.64
2024-07-01 14:46:56.223769,STORE001,Nagpur East,True,high,Large,1200,P0370,Fresh Produce,Vegetables,74.67,15.99,11,False,90000,80,478,0.9,1.0,34,2335.67,24,74.8
2024-07-01 14:46:56.223769,STORE002,Nagpur West,True,medium,Medium,1000,P0723,Fresh Produce,Dairy,61.09,17.71,1,False,50000,52,240,0.9,1.0,27,1616.51,16,63.24
2024-07-01 14:46:56.223769,STORE005,Nagpur Central,True,medium,Medium,1000,P1605,Groceries,Beverages,163.74,10.72,3,False,50000,74,105,0.9,1.0,9,1444.2,23,161.68
